SEDE,COD_FACULTAD,FACULTAD,COD_PLAN,PLAN,CONVENIO_PLAN,COD_NIVEL,NIVEL,AVANCE_CARRERA,COD_ACCESO,ACCESO,COD_SUBACCESO,SUBACCESO,CONVOCATORIA,APERTURA,T_DOCUMENTO,GENERO,EDAD,NUMERO_MATRICULAS,PAPA,PROME_ACADE,PBM_CALCULADO,ESTRATO,COD_DEPTO_RESIDENCIA,DEPTO_RESIDENCIA,COD_MUN_RESIDENCIA,MUNICIPIO_RESIDENCIA,COD_PROVINCIA,PROVINCIA_NACIMIENTO,COD_MINICIPIO,MUNICIPIO_NACIMIENTO,COD_NACIONALIDAD,PAIS-NACIONALIDAD,VICTIMAS_DEL_CONFLICTO,DISCAPACIDAD,CARACTER_COLEGIO,PUNTAJE_ADMISION
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L004,GESTIÓN CULTURAL Y COMUNICATIVA,,3,PREGRADO,"46,00",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,29,PROGRAMA DE ADMISIÓN ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ,2021-1S,2021-1S,NUMERO DE CEDULA,MUJER,20,7,"4,10","4,10",4,1,,,,,20,CESAR,1,VALLEDUPAR,170,COLOMBIA,NO,NO,Plantel Oficial,433.69
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L002,ESTADÍSTICA,,3,PREGRADO,"45,20",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,29,PROGRAMA DE ADMISIÓN ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ,2021-1S,2021-1S,NUMERO DE CEDULA,HOMBRE,19,7,"4,00","4,00",7,2,,,,,20,CESAR,1,VALLEDUPAR,170,COLOMBIA,NO,NO,Plantel Oficial,500.95
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L001,BIOLOGÍA,,3,PREGRADO,"37,40",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,29,PROGRAMA DE ADMISIÓN ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ,2021-1S,2021-1S,NUMERO DE CEDULA,HOMBRE,25,6,"4,10","4,10",2,1,20,CESAR,621,LA PAZ,5,ANTIOQUIA,197,COCORNÁ,170,COLOMBIA,NO,NO,Plantel Oficial,427.81
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L006,INGENIERÍA MECATRÓNICA,,3,PREGRADO,"30,20",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,29,PROGRAMA DE ADMISIÓN ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ,2021-1S,2021-1S,TARJETA IDENTIDAD,MUJER,19,7,"3,50","3,80",5,2,,,,,54,NORTE DE SANTANDER,498,OCAÑA,170,COLOMBIA,NO,NO,Plantel Oficial,554.96
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L004,GESTIÓN CULTURAL Y COMUNICATIVA,,3,PREGRADO,"42,70",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,29,PROGRAMA DE ADMISIÓN ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ,2021-1S,2021-1S,NUMERO DE CEDULA,HOMBRE,22,7,"4,20","4,20",4,1,20,CESAR,1,VALLEDUPAR,20,CESAR,175,CHIMICHAGUA,170,COLOMBIA,NO,NO,Plantel Oficial,446.79
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L001,BIOLOGÍA,,3,PREGRADO,"50,30",3,TRASLADO,29,PROGRAMA DE ADMISIÓN ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ,2021-1S,2022-2S,NUMERO DE CEDULA,MUJER,23,4,"4,40","4,40",1,1,,,,,20,CESAR,443,MANAURE BALCÓN DEL CESAR,170,COLOMBIA,NO,NO,Plantel Oficial,
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L001,BIOLOGÍA,,3,PREGRADO,"54,20",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,29,PROGRAMA DE ADMISIÓN ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ,2021-1S,2021-1S,NUMERO DE CEDULA,HOMBRE,24,7,"4,20","4,20",19,3,,,,,20,CESAR,1,VALLEDUPAR,170,COLOMBIA,NO,NO,Plantel Privado,426.68
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L001,BIOLOGÍA,,3,PREGRADO,"58,10",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,29,PROGRAMA DE ADMISIÓN ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ,2021-1S,2021-1S,NUMERO DE CEDULA,HOMBRE,22,7,"4,20","4,20",1,1,,,,,20,CESAR,621,LA PAZ,170,COLOMBIA,NO,NO,Plantel Oficial,463.41
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L004,GESTIÓN CULTURAL Y COMUNICATIVA,,3,PREGRADO,"43,30",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,29,PROGRAMA DE ADMISIÓN ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ,2021-1S,2021-1S,NUMERO DE CEDULA,MUJER,22,7,"4,00","4,20",6,2,,,,,20,CESAR,621,LA PAZ,170,COLOMBIA,NO,NO,Plantel Oficial,449.91
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L004,GESTIÓN CULTURAL Y COMUNICATIVA,,3,PREGRADO,"18,00",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,29,PROGRAMA DE ADMISIÓN ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ,2021-1S,2021-1S,NUMERO DE CEDULA,MUJER,22,4,"4,20","4,20",1,0,,,,,20,CESAR,621,LA PAZ,170,COLOMBIA,NO,NO,Plantel Oficial,485.06
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L004,GESTIÓN CULTURAL Y COMUNICATIVA,,3,PREGRADO,"47,30",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,29,PROGRAMA DE ADMISIÓN ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ,2021-1S,2021-1S,NUMERO DE CEDULA,MUJER,22,7,"4,20","4,20",2,1,,,,,47,MAGDALENA,1,SANTA MARTA,170,COLOMBIA,NO,NO,Plantel Oficial,488.39
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L003,GEOGRAFÍA,,3,PREGRADO,"36,20",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,29,PROGRAMA DE ADMISIÓN ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ,2021-1S,2021-1S,NUMERO DE CEDULA,MUJER,22,7,"3,90","3,90",1,1,,,,,20,CESAR,32,ASTREA,170,COLOMBIA,NO,NO,Nocturno,343.34
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L003,GEOGRAFÍA,,3,PREGRADO,"59,60",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,29,PROGRAMA DE ADMISIÓN ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ,2021-1S,2021-1S,NUMERO DE CEDULA,HOMBRE,25,7,"4,30","4,30",2,1,,,,,20,CESAR,1,VALLEDUPAR,170,COLOMBIA,NO,NO,Plantel Oficial,407.46
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L003,GEOGRAFÍA,,3,PREGRADO,"58,20",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,29,PROGRAMA DE ADMISIÓN ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ,2021-1S,2021-1S,NUMERO DE CEDULA,HOMBRE,24,7,"4,00","4,00",1,1,,,,,20,CESAR,400,LA JAGUA DE IBIRICO,170,COLOMBIA,NO,NO,Nocturno,406.71
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L006,INGENIERÍA MECATRÓNICA,,3,PREGRADO,"52,70",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,29,PROGRAMA DE ADMISIÓN ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ,2021-1S,2021-1S,NUMERO DE CEDULA,HOMBRE,20,7,"4,50","4,50",43,2,,,,,20,CESAR,1,VALLEDUPAR,170,COLOMBIA,NO,NO,Plantel Privado,768.04
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L006,INGENIERÍA MECATRÓNICA,,3,PREGRADO,"44,00",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,29,PROGRAMA DE ADMISIÓN ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ,2021-1S,2021-1S,NUMERO DE CEDULA,HOMBRE,19,7,"4,20","4,20",10,2,,,,,20,CESAR,1,VALLEDUPAR,170,COLOMBIA,NO,NO,Plantel Oficial,576.23
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L001,BIOLOGÍA,,3,PREGRADO,"50,80",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,29,PROGRAMA DE ADMISIÓN ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ,2021-1S,2021-1S,NUMERO DE CEDULA,MUJER,19,7,"4,00","4,00",22,2,,,,,20,CESAR,1,VALLEDUPAR,170,COLOMBIA,NO,NO,Plantel Oficial,562.78
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L005,INGENIERÍA BIOLÓGICA,,3,PREGRADO,"24,30",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,29,PROGRAMA DE ADMISIÓN ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ,2020-2S,2020-2S,NUMERO DE CEDULA,HOMBRE,26,8,"3,30","4,10",6,2,,,,,20,CESAR,1,VALLEDUPAR,170,COLOMBIA,NO,NO,Plantel Oficial,
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L004,GESTIÓN CULTURAL Y COMUNICATIVA,,3,PREGRADO,"74,00",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,29,PROGRAMA DE ADMISIÓN ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ,2020-2S,2020-2S,NUMERO DE CEDULA,MUJER,23,8,"4,30","4,30",3,1,,,,,20,CESAR,1,VALLEDUPAR,170,COLOMBIA,NO,NO,Plantel Oficial,
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L003,GEOGRAFÍA,,3,PREGRADO,"55,30",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,29,PROGRAMA DE ADMISIÓN ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ,2020-2S,2020-2S,TARJETA IDENTIDAD,HOMBRE,22,8,"3,90","3,90",1,1,,,,,20,CESAR,1,VALLEDUPAR,170,COLOMBIA,NO,NO,Plantel Oficial,
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L001,BIOLOGÍA,,3,PREGRADO,"32,40",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,29,PROGRAMA DE ADMISIÓN ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ,2020-2S,2020-2S,NUMERO DE CEDULA,MUJER,21,8,"3,50","3,60",1,1,,,,,20,CESAR,1,VALLEDUPAR,170,COLOMBIA,NO,NO,Plantel Privado,
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L006,INGENIERÍA MECATRÓNICA,,3,PREGRADO,"56,00",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,29,PROGRAMA DE ADMISIÓN ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ,2020-2S,2020-2S,NUMERO DE CEDULA,HOMBRE,20,8,"4,20","4,20",5,1,20,CESAR,1,VALLEDUPAR,20,CESAR,1,VALLEDUPAR,170,COLOMBIA,NO,NO,Plantel Privado,533.84
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L001,BIOLOGÍA,,3,PREGRADO,"63,70",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,29,PROGRAMA DE ADMISIÓN ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ,2020-2S,2020-2S,NUMERO DE CEDULA,MUJER,21,8,"3,90","3,90",3,1,,,,,20,CESAR,621,LA PAZ,170,COLOMBIA,NO,NO,Plantel Oficial,
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L001,BIOLOGÍA,,3,PREGRADO,"40,20",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,29,PROGRAMA DE ADMISIÓN ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ,2020-2S,2020-2S,NUMERO DE CEDULA,MUJER,20,8,"3,40","3,60",2,1,20,CESAR,621,LA PAZ,20,CESAR,621,LA PAZ,170,COLOMBIA,NO,NO,Plantel Oficial,
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L002,ESTADÍSTICA,,3,PREGRADO,"41,90",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,29,PROGRAMA DE ADMISIÓN ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ,2020-2S,2020-2S,NUMERO DE CEDULA,HOMBRE,23,8,"3,70","3,90",1,1,,,,,20,CESAR,32,ASTREA,170,COLOMBIA,NO,NO,Plantel Oficial,494.61
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L002,ESTADÍSTICA,,3,PREGRADO,"69,70",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,29,PROGRAMA DE ADMISIÓN ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ,2020-2S,2020-2S,NUMERO DE CEDULA,HOMBRE,23,8,"4,50","4,50",3,1,,,,,20,CESAR,621,LA PAZ,170,COLOMBIA,NO,NO,Plantel Oficial,
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L004,GESTIÓN CULTURAL Y COMUNICATIVA,,3,PREGRADO,"74,00",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,29,PROGRAMA DE ADMISIÓN ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ,2020-2S,2020-2S,NUMERO DE CEDULA,MUJER,20,8,"4,50","4,50",1,1,20,CESAR,13,AGUSTÍN CODAZZI,11,"BOGOTÁ, D.C.",1,"BOGOTÁ, D.C.",170,COLOMBIA,NO,NO,Plantel Oficial,592.79
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L005,INGENIERÍA BIOLÓGICA,,3,PREGRADO,"62,10",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,29,PROGRAMA DE ADMISIÓN ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ,2020-2S,2020-2S,NUMERO DE CEDULA,MUJER,21,8,"3,90","4,00",12,1,20,CESAR,1,VALLEDUPAR,20,CESAR,1,VALLEDUPAR,170,COLOMBIA,NO,NO,Plantel Privado,550.76
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L001,BIOLOGÍA,,3,PREGRADO,"44,10",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,29,PROGRAMA DE ADMISIÓN ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ,2020-2S,2020-2S,NUMERO DE CEDULA,MUJER,20,8,"3,80","3,80",7,1,,,,,20,CESAR,13,AGUSTÍN CODAZZI,170,COLOMBIA,NO,NO,Plantel Oficial,457.69
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L001,BIOLOGÍA,,3,PREGRADO,"59,20",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,29,PROGRAMA DE ADMISIÓN ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ,2020-2S,2020-2S,NUMERO DE CEDULA,MUJER,22,8,"4,00","4,00",4,2,,,,,20,CESAR,13,AGUSTÍN CODAZZI,170,COLOMBIA,NO,NO,Plantel Oficial,486.92
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L005,INGENIERÍA BIOLÓGICA,,3,PREGRADO,"23,70",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,29,PROGRAMA DE ADMISIÓN ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ,2020-2S,2020-2S,NUMERO DE CEDULA,HOMBRE,21,8,"3,70","3,70",29,7,,,,,20,CESAR,1,VALLEDUPAR,170,COLOMBIA,NO,NO,Plantel Oficial,640
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L003,GEOGRAFÍA,,3,PREGRADO,"34,00",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,29,PROGRAMA DE ADMISIÓN ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ,2021-2S,2021-2S,NUMERO DE CEDULA,HOMBRE,23,6,"4,10","4,10",2,1,,,,,20,CESAR,443,MANAURE BALCÓN DEL CESAR,170,COLOMBIA,NO,NO,Plantel Oficial,289.2
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L001,BIOLOGÍA,,3,PREGRADO,"44,10",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,29,PROGRAMA DE ADMISIÓN ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ,2021-2S,2021-2S,NUMERO DE CEDULA,HOMBRE,20,6,"4,30","4,30",2,1,20,CESAR,621,LA PAZ,20,CESAR,1,VALLEDUPAR,170,COLOMBIA,NO,NO,Plantel Oficial,476.51
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L005,INGENIERÍA BIOLÓGICA,,3,PREGRADO,"9,00",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,29,PROGRAMA DE ADMISIÓN ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ,2021-2S,2021-2S,NUMERO DE CEDULA,HOMBRE,19,6,"3,10","3,20",4,1,,,,,20,CESAR,621,LA PAZ,170,COLOMBIA,NO,NO,Plantel Oficial,412.03
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L001,BIOLOGÍA,,3,PREGRADO,"32,40",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,29,PROGRAMA DE ADMISIÓN ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ,2021-2S,2021-2S,NUMERO DE CEDULA,MUJER,20,6,"3,80","3,80",8,2,44,LA GUAJIRA,430,MAICAO,44,LA GUAJIRA,430,MAICAO,170,COLOMBIA,NO,NO,Plantel Oficial,487.79
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L006,INGENIERÍA MECATRÓNICA,,3,PREGRADO,"38,50",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,29,PROGRAMA DE ADMISIÓN ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ,2021-2S,2021-2S,TARJETA IDENTIDAD,HOMBRE,20,6,"4,10","4,10",41,2,,,,,44,LA GUAJIRA,78,BARRANCAS,170,COLOMBIA,NO,NO,Plantel Oficial,529.6
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L005,INGENIERÍA BIOLÓGICA,,3,PREGRADO,"20,90",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,29,PROGRAMA DE ADMISIÓN ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ,2021-2S,2021-2S,NUMERO DE CEDULA,HOMBRE,23,6,"3,20","3,30",4,2,,,,,20,CESAR,1,VALLEDUPAR,170,COLOMBIA,NO,NO,Plantel Oficial,463.7
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L003,GEOGRAFÍA,,3,PREGRADO,"46,10",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,29,PROGRAMA DE ADMISIÓN ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ,2021-2S,2021-2S,NUMERO DE CEDULA,MUJER,21,6,"3,90","3,90",5,2,20,CESAR,621,LA PAZ,20,CESAR,1,VALLEDUPAR,170,COLOMBIA,NO,NO,Plantel Privado,283.75
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L006,INGENIERÍA MECATRÓNICA,,3,PREGRADO,"44,50",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,29,PROGRAMA DE ADMISIÓN ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ,2021-2S,2021-2S,NUMERO DE CEDULA,HOMBRE,20,6,"4,50","4,50",3,1,20,CESAR,1,VALLEDUPAR,20,CESAR,1,VALLEDUPAR,170,COLOMBIA,NO,NO,Plantel Privado,659.7
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L006,INGENIERÍA MECATRÓNICA,,3,PREGRADO,"25,30",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,29,PROGRAMA DE ADMISIÓN ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ,2021-2S,2021-2S,TARJETA IDENTIDAD,HOMBRE,20,6,"3,30","3,50",21,2,,,,,20,CESAR,1,VALLEDUPAR,170,COLOMBIA,NO,NO,Plantel Privado,545.71
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L006,INGENIERÍA MECATRÓNICA,,3,PREGRADO,"20,30",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,29,PROGRAMA DE ADMISIÓN ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ,2021-2S,2021-2S,NUMERO DE CEDULA,HOMBRE,21,5,"3,60","3,60",10,2,,,,,20,CESAR,1,VALLEDUPAR,170,COLOMBIA,NO,NO,Plantel Oficial,483.14
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L006,INGENIERÍA MECATRÓNICA,,3,PREGRADO,"42,90",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,29,PROGRAMA DE ADMISIÓN ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ,2021-2S,2021-2S,TARJETA IDENTIDAD,HOMBRE,20,6,"4,50","4,50",24,4,,,,,20,CESAR,1,VALLEDUPAR,170,COLOMBIA,NO,NO,Plantel Oficial,600.45
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L003,GEOGRAFÍA,,3,PREGRADO,"44,70",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,29,PROGRAMA DE ADMISIÓN ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ,2021-2S,2021-2S,NUMERO DE CEDULA,MUJER,22,6,"4,10","4,10",1,1,,,,,54,NORTE DE SANTANDER,1,SAN JOSÉ DE CÚCUTA,170,COLOMBIA,NO,NO,Plantel Oficial,333.32
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L003,GEOGRAFÍA,,3,PREGRADO,"40,40",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,29,PROGRAMA DE ADMISIÓN ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ,2021-2S,2021-2S,NUMERO DE CEDULA,MUJER,21,6,"3,80","3,90",1,1,44,LA GUAJIRA,855,URUMITA,44,LA GUAJIRA,855,URUMITA,170,COLOMBIA,NO,NO,Plantel Oficial,374.86
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L001,BIOLOGÍA,,3,PREGRADO,"40,20",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,29,PROGRAMA DE ADMISIÓN ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ,2021-2S,2021-2S,NUMERO DE CEDULA,MUJER,20,6,"4,20","4,20",28,2,44,LA GUAJIRA,650,SAN JUAN DEL CESAR,44,LA GUAJIRA,650,SAN JUAN DEL CESAR,170,COLOMBIA,NO,NO,Plantel Privado,427.52
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L003,GEOGRAFÍA,,3,PREGRADO,"29,80",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,29,PROGRAMA DE ADMISIÓN ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ,2021-2S,2021-2S,NUMERO DE CEDULA,HOMBRE,28,6,"3,80","3,80",7,2,20,CESAR,1,VALLEDUPAR,20,CESAR,621,LA PAZ,170,COLOMBIA,NO,NO,Plantel Oficial,334.27
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L003,GEOGRAFÍA,,3,PREGRADO,"17,70",3,TRASLADO,29,PROGRAMA DE ADMISIÓN ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ,2021-2S,2023-1S,NUMERO DE CEDULA,MUJER,24,3,"3,50","3,50",1,1,,,,,20,CESAR,770,SAN MARTÍN,170,COLOMBIA,NO,NO,Plantel Oficial,
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L003,GEOGRAFÍA,,3,PREGRADO,"42,60",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,29,PROGRAMA DE ADMISIÓN ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ,2021-2S,2021-2S,NUMERO DE CEDULA,MUJER,24,6,"3,90","3,90",1,1,20,CESAR,1,VALLEDUPAR,20,CESAR,1,VALLEDUPAR,170,COLOMBIA,NO,NO,Plantel Oficial,328.37
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L006,INGENIERÍA MECATRÓNICA,,3,PREGRADO,"36,80",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,29,PROGRAMA DE ADMISIÓN ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ,2021-2S,2021-2S,NUMERO DE CEDULA,HOMBRE,19,6,"3,90","3,90",3,1,20,CESAR,13,AGUSTÍN CODAZZI,20,CESAR,13,AGUSTÍN CODAZZI,170,COLOMBIA,NO,NO,Plantel Oficial,497.79
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L006,INGENIERÍA MECATRÓNICA,,3,PREGRADO,"31,90",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,29,PROGRAMA DE ADMISIÓN ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ,2021-2S,2021-2S,NUMERO DE CEDULA,MUJER,19,6,"4,10","4,20",13,2,20,CESAR,1,VALLEDUPAR,20,CESAR,1,VALLEDUPAR,170,COLOMBIA,NO,NO,Plantel Oficial,522.84
SEDE DE LA PAZ,1004,ESCUELA DE PREGRADO LA PAZ,L005,INGENIERÍA BIOLÓGICA,,3,PREGRADO,"19,80",1,EXAMEN DE ADMISIÓN A LA UNIVERSIDAD,29,PROGRAMA DE ADMISIÓN ESPECIAL PARA LOS PROGRAMAS DE PREGRADO SEDE LA PAZ,2022-2S,2022-2S,NUMERO DE CEDULA,MUJER,19,4,"3,90","3,90",3,1,,,,,20,CESAR,13,AGUSTÍN CODAZZI,170,COLOMBIA,NO,NO,Plantel Oficial,474.648
